,sex,has_mobile,followers_count,graduation,relation,result,declared_langs,num_langs,city_freq,edu_Alumnus (Bachelor's),edu_Alumnus (Master's),edu_Alumnus (Specialist),edu_Candidate of Sciences,edu_PhD,edu_Student (Bachelor's),edu_Student (Master's),edu_Student (Specialist),edu_Undergraduate applicant,form_Distance Learning,form_Full-time,form_Part-time,form_nan,occ_university,occ_work,occ_nan
4036,0,1.0,279.0,2000.0,0.0,1,0,1.0,61.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
4037,1,1.0,306.0,2025.0,0.0,0,1,1.0,1.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
4038,1,1.0,266.0,0.0,0.0,0,1,1.0,109.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
4039,0,1.0,271.0,2019.0,0.0,1,0,1.0,1371.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4040,0,0.0,338.0,0.0,0.0,1,0,1.0,84.0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
4041,1,1.0,651.0,2015.0,4.0,0,1,1.0,108.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
4042,1,1.0,100.0,2000.0,1.0,1,1,1.0,41.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
4043,0,1.0,193.0,0.0,0.0,1,1,3.0,9.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
4044,0,1.0,897.0,0.0,0.0,1,1,2.0,1010.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
4045,1,1.0,26.0,2011.0,0.0,0,0,1.0,96.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
4046,1,1.0,890.0,2010.0,4.0,0,1,1.0,61.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
4047,0,1.0,51.0,0.0,1.0,1,1,1.0,75.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
4048,1,1.0,40.0,2010.0,0.0,0,1,1.0,111.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4049,1,1.0,978.0,2006.0,0.0,0,0,1.0,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
4050,0,1.0,78.0,2007.0,0.0,1,0,1.0,18.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
4051,0,1.0,176.0,2011.0,0.0,0,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
4052,0,1.0,356.0,2004.0,0.0,1,1,1.0,96.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4053,1,1.0,182.0,2014.0,1.0,1,0,1.0,7.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
4054,1,1.0,115.0,2008.0,4.0,0,0,1.0,75.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4055,1,1.0,174.0,2013.0,0.0,0,1,4.0,219.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4056,1,1.0,4052.0,2010.0,4.0,0,1,4.0,101.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4057,0,1.0,109.0,2009.0,0.0,1,0,1.0,111.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
4058,0,1.0,182.0,0.0,0.0,1,0,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4059,1,1.0,98.0,0.0,0.0,0,1,1.0,84.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4060,0,1.0,222.0,2014.0,0.0,1,1,3.0,1010.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
4061,0,1.0,117.0,2005.0,4.0,1,0,1.0,37.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4062,0,1.0,283.0,2011.0,0.0,1,1,2.0,1010.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
4063,1,1.0,619.0,2009.0,1.0,0,1,1.0,1010.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4064,0,0.0,393.0,2012.0,4.0,1,1,1.0,5.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
4065,0,1.0,86.0,2006.0,0.0,1,1,1.0,75.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
4066,1,1.0,182.0,2001.0,0.0,0,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
4067,0,1.0,262.0,2002.0,0.0,1,1,1.0,1010.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4068,0,1.0,115.0,2006.0,4.0,1,1,1.0,39.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4069,1,1.0,154.0,2012.0,2.0,0,1,1.0,1371.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
4070,1,1.0,202.0,2009.0,0.0,0,0,1.0,41.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4071,1,1.0,153.0,2007.0,4.0,0,1,1.0,91.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4072,1,1.0,208.0,2009.0,1.0,1,1,1.0,28.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
4073,1,1.0,599.0,2008.0,4.0,1,0,1.0,84.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
4074,0,1.0,105.0,2008.0,0.0,1,0,1.0,26.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
4075,0,1.0,2885.0,2010.0,4.0,1,1,1.0,1010.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
4076,1,1.0,240.0,0.0,0.0,0,1,2.0,1010.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
4077,0,1.0,19.0,2011.0,0.0,0,1,2.0,111.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
4078,0,1.0,224.0,2016.0,0.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
4079,1,1.0,86.0,2012.0,0.0,0,0,1.0,1010.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4080,1,1.0,84.0,0.0,6.0,0,1,1.0,1371.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
4081,1,1.0,183.0,2013.0,1.0,0,1,1.0,38.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
4082,1,1.0,123.0,2012.0,4.0,0,1,1.0,84.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
4083,1,1.0,37.0,2010.0,1.0,0,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
4084,1,1.0,200.0,0.0,4.0,0,1,1.0,35.0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
4085,1,1.0,7.0,1994.0,0.0,0,1,1.0,19.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
4086,1,1.0,13195.0,2013.0,1.0,0,1,1.0,1371.0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
4087,1,1.0,191.0,2011.0,4.0,0,1,1.0,19.0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
4088,1,1.0,169.0,2009.0,0.0,0,1,1.0,14.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
4089,1,1.0,234.0,2011.0,8.0,0,0,1.0,8.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
4090,0,1.0,236.0,2009.0,0.0,1,1,1.0,105.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
4091,1,1.0,341.0,2012.0,4.0,1,1,1.0,30.0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
4092,1,1.0,230.0,2014.0,1.0,0,1,1.0,1371.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
4093,0,1.0,200.0,2012.0,4.0,1,1,1.0,10.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
4094,0,1.0,409.0,0.0,0.0,1,1,1.0,1371.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
4095,0,1.0,65.0,2014.0,4.0,1,1,3.0,20.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4096,1,1.0,784.0,2010.0,6.0,0,1,1.0,61.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
4097,0,1.0,373.0,2005.0,0.0,1,1,1.0,35.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4098,1,1.0,69.0,0.0,0.0,1,1,3.0,9.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
4099,1,1.0,87.0,2009.0,4.0,0,1,1.0,43.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
4100,0,1.0,238.0,0.0,1.0,1,1,1.0,219.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
4101,1,1.0,11.0,1996.0,6.0,0,0,1.0,12.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4102,1,1.0,148.0,2008.0,1.0,0,1,5.0,111.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
4103,0,1.0,264.0,1989.0,4.0,1,1,1.0,1010.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4104,0,1.0,70.0,0.0,0.0,1,1,2.0,84.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4105,0,1.0,298.0,0.0,6.0,1,1,1.0,84.0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
4106,0,1.0,1735.0,2011.0,0.0,1,1,1.0,12.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4107,1,1.0,573.0,2014.0,5.0,0,1,1.0,37.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
4108,1,1.0,156.0,2009.0,1.0,0,1,1.0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
4109,0,1.0,114.0,0.0,0.0,1,1,4.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
4110,1,1.0,167.0,0.0,0.0,0,1,1.0,1371.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
4111,1,1.0,43.0,0.0,7.0,1,1,1.0,1371.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
4112,0,1.0,261.0,2008.0,1.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
4113,1,1.0,41.0,0.0,7.0,0,1,1.0,28.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
4114,1,1.0,1610.0,2003.0,0.0,1,1,2.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
4115,1,1.0,199.0,0.0,0.0,0,1,2.0,2.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
4116,1,1.0,250.0,2010.0,1.0,0,1,6.0,5.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
4117,0,1.0,131.0,2016.0,4.0,0,1,1.0,111.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
4118,1,1.0,219.0,2013.0,1.0,0,1,2.0,1010.0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
4119,0,1.0,283.0,2012.0,4.0,1,1,1.0,1371.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4120,1,1.0,384.0,2012.0,1.0,0,1,1.0,5.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
4121,1,1.0,88.0,2016.0,0.0,0,1,1.0,84.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
4122,0,1.0,257.0,2010.0,4.0,1,1,4.0,13.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4123,1,1.0,326.0,2009.0,4.0,1,1,1.0,82.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
4124,1,1.0,50.0,1945.0,1.0,1,1,1.0,90.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
4125,1,1.0,41.0,2009.0,0.0,0,0,1.0,28.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
4126,1,1.0,93.0,2016.0,2.0,1,1,3.0,1371.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
4127,1,1.0,102.0,2014.0,0.0,0,1,3.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
4128,0,1.0,88.0,2008.0,0.0,1,0,1.0,108.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4129,1,1.0,281.0,2008.0,2.0,1,1,1.0,6.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
4130,0,1.0,1268.0,2007.0,4.0,1,1,1.0,108.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4131,1,1.0,1897.0,2014.0,4.0,0,1,4.0,96.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
4132,0,1.0,288.0,2010.0,0.0,1,0,1.0,1010.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
4133,1,1.0,197.0,2009.0,4.0,0,1,1.0,162.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
4134,1,1.0,189.0,2011.0,6.0,1,1,1.0,101.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
4135,0,1.0,298.0,2012.0,0.0,1,1,1.0,91.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
4136,1,1.0,136.0,2010.0,0.0,0,1,1.0,75.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
4137,0,1.0,3631.0,2003.0,0.0,1,1,1.0,58.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
4138,1,1.0,77.0,0.0,4.0,0,1,4.0,3.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
4139,0,1.0,2642.0,2009.0,0.0,1,1,4.0,9.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4140,0,1.0,1537.0,2018.0,1.0,1,1,4.0,35.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
4141,0,1.0,137.0,2015.0,0.0,1,1,4.0,1371.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4142,0,1.0,368.0,2001.0,0.0,1,1,1.0,44.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
4143,1,1.0,71.0,2012.0,0.0,0,0,1.0,1371.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4144,1,1.0,36.0,0.0,0.0,0,0,1.0,219.0,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
4145,1,1.0,99.0,2016.0,4.0,1,1,1.0,1371.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
4146,0,1.0,270.0,0.0,0.0,1,1,1.0,1010.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4147,1,1.0,240.0,2024.0,0.0,0,1,2.0,1010.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
4148,1,1.0,111.0,2012.0,7.0,0,1,1.0,84.0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
4149,0,1.0,545.0,2005.0,4.0,1,0,1.0,1010.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4150,1,1.0,55.0,0.0,4.0,0,1,1.0,17.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
4151,1,1.0,60.0,2009.0,4.0,0,0,1.0,3.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
4152,1,1.0,27.0,2007.0,1.0,0,0,1.0,5.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
4153,1,1.0,169.0,1945.0,4.0,0,1,1.0,82.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
4154,0,1.0,190.0,2008.0,0.0,1,0,1.0,1010.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4155,0,1.0,117.0,0.0,4.0,1,0,1.0,8.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4156,0,1.0,208.0,2000.0,4.0,1,1,1.0,3.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
4157,0,1.0,1081.0,2018.0,0.0,1,0,1.0,1010.0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
4158,0,1.0,498.0,2009.0,4.0,1,1,2.0,101.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4159,1,1.0,239.0,0.0,6.0,1,0,1.0,10.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4160,0,1.0,1017.0,2011.0,1.0,1,1,1.0,84.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
4161,0,1.0,346.0,2010.0,0.0,1,1,1.0,1010.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
4162,0,1.0,689.0,2013.0,0.0,1,1,2.0,12.0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
4163,0,1.0,153.0,2006.0,4.0,1,1,2.0,1010.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
